txn_id,txn_date,txn_type,customer_id,customer_segment,origin_id,destination_id,vendor_id,line_item,quantity,uom,revenue,direct_cost,cost_category,invoice_id,payment_date
TXN0005550,21-Sep-2024,sale,cust0025,smb,LOC011,LOC002,VEND010,freight_charge,9.16,trips,405.33,213.05,labor,INV0001850,20/11/2024
TXN0010191,25-Dec-2024,sale,CUST0009,,LOC001,LOC011,,fuel_surcharge,10.72,trips,54.7,27.55,fuel,INV0003397,
TXN0014380,07/15/2024,sale,CUST0005,smb,LOC005,LOC003,VEND007,handling_fee,5.19,cartons,206.67,152.73,fuel,INV0004793,17-Jul-2024
TXN0008839,10/03/2025,sale,CUST0014,,LOC007,LOC002,,fuel_surcharge,1.38,trips,20.14,13.07,fuel,INV0002946,05/12/2025
TXN0015925,28-Aug-2025,sale, CUST0003,enterprise,LOC010,LOC001,,handling_fee,6.44,cartons,184.59,139.56,tolls,INV0005308,26/09/2025
TXN0012081,21-Aug-2024,sale,CUST0026,mid_market,LOC004,LOC009,,tanker_transport,7.54,litres,217.5,91.5,packaging,INV0004027,13-Oct-2024
TXN0002992,02/12/2024,sale,CUST0031,mid_market,LOC007,LOC002,VEND003,documentation_fee,14.22,,351.93,270.69,tolls,INV0000997,01/21/2025
TXN0000451,2024-04-03,sale,CUST0012 ,smb,LOC010,LOC006,VEND011,tanker_transport,9.49,litres,372.19,219.23,maintenance,INV0000150,05/17/2024
TXN0003222,06-Oct-2024,sale,CUST0004,mid_market,LOC005,LOC001,VEND012,tanker_transport,6.85,litres,188.37,86.6,tolls,INV0001074,17/12/2024
TXN0017477,01/06/2024,sale,CUST0025,,LOC010,LOC005,,bulk_transport,14.48,tonnes,390.03,176.86,packaging,INV0005825,2024-03-04
TXN0004286,06/21/2025,sale,CUST0008,enterprise,LOC012,LOC009,VEND003,bulk_transport,15.7,tonnes,387.47,256.08,labor,INV0001428,02-Jul-2025
TXN0002480,11/24/2024,sale,CUST0001 ,enterprise,LOC011,LOC002,,documentation_fee,13.66,,342.92,179.6,labor,INV0000826,08-Dec-2024
TXN0009236,12/11/2024,cancelled,CUST0034,,LOC004,LOC006,VEND006,storage_fee,10.69,,126.31,86.11,packaging,INV0003078,16/01/2025
TXN0017123,04/19/2025,sale,CUST0019,smb,LOC001,LOC011,VEND007,tanker_transport,18.46,litres,646.75,292.93,tolls,INV0005707,2025-05-08
TXN0007554,08-Jun-2025,sale,CUST0031,mid_market,LOC011,LOC002,,handling_fee,14.66,cartons,105.57,49.24,maintenance,INV0002518,2025-07-30
TXN0019378,20-May-2024,sale,CUST0001,smb,LOC010,LOC001,,bulk_transport,9.43,tonnes,201.77,133.97,labor,INV0006459,08-Jun-2024
TXN0007760,2024-02-08,sale,CUST0022,smb,LOC010,LOC005,,documentation_fee,5.46,,244.13,182.91,tolls,INV0002586,2024-03-28
TXN0015148,2024-12-24,sale,CUST0040,enterprise,LOC010,LOC005,,freight_charge,8.2,trips,141.67,95.41,tolls,INV0005049,16/01/2025
TXN0012622,04/04/2025,sale,CUST0028,enterprise,LOC004,LOC006,VEND014,fuel_surcharge,9.12,trips,236.0,145.89,fuel,INV0004207,04/25/2025
TXN0010824,11/04/2024,sale,CUST0021,enterprise,LOC008,LOC009,,freight_charge,15.44,trips,528.97,350.08,labor,INV0003608,2024-12-28
TXN0002265,11-Dec-2024,sale,CUST0022,smb,LOC010,LOC006,,tanker_transport,14.25,litres,236.18,152.12,maintenance,INV0000755,05/01/2025
TXN0017560,02-Oct-2024,sale,CUST0036,,LOC010,LOC001,VEND014,freight_charge,4.34,trips,76.69,37.47,packaging,INV0005853,11/19/2024
TXN0009681,03/25/2024,sale,CUST0024,,LOC007,LOC004,,freight_charge,5.11,trips,222.52,149.69,labor,INV0003227,03/27/2024
TXN0018369,27-Oct-2024,sale,CUST0037,,LOC003,LOC012,,handling_fee,6.83,cartons,287.94,186.13,packaging,INV0006123,
TXN0007552,24-Feb-2025,sale,CUST0038,mid_market,LOC005,LOC003,VEND010,bulk_transport,19.41,,188.94,91.91,labor,INV0002517,2025-04-23
TXN0001288,2024-04-03,sale,CUST0010,smb,LOC002,LOC009,VEND004,storage_fee,10.12,,458.15,288.17,tolls,INV0000429,
TXN0004347,14/11/2024,sale,CUST0022,,LOC004,LOC009,VEND015,handling_fee,8.81,,269.62,108.73,tolls,INV0001449,
TXN0013347,2025-03-08,sale,CUST0004,mid_market,LOC005,LOC001,,freight_charge,11.98,trips,404.84,205.62,maintenance,INV0004449,2025-06-03
TXN0003335,2024-10-28,sale,CUST0025,smb,LOC012,LOC009,VEND014,documentation_fee,0.32,,8.78,4.67,packaging,INV0001111,24-Nov-2024
TXN0019183,28/05/2025,sale,CUST0004,smb,LOC004,LOC006,VEND008,freight_charge,4.74,trips,118.53,,,INV0006394,06/25/2025
TXN0004058,2024-02-23,sale,CUST0016,enterprise,LOC011,LOC002,,tanker_transport,12.8,litres,502.93,269.81,labor,INV0001352,09-Apr-2024
TXN0008637,08-Nov-2024,sale,cust0008,smb,LOC010,LOC005,VEND010,documentation_fee,13.44,,614.92,314.44,fuel,INV0002879,12/06/2024
TXN0010909,04/04/2024,sale,cust0008,smb,LOC010,LOC004,VEND011,handling_fee,8.53,cartons,222.31,130.66,packaging,INV0003636,30-Jun-2024
TXN0006914,27-Dec-2024,sale,CUST0013,enterprise,LOC007,LOC004,,storage_fee,13.58,,113.19,58.04,maintenance,INV0002304,22/01/2025
TXN0018786,2025-02-20,sale,CUST0017,smb,LOC007,LOC004,,storage_fee,10.78,,260.01,126.42,fuel,INV0006262,14-Mar-2025
TXN0012291,25/03/2025,sale,CUST0011,,LOC010,LOC004,VEND003,storage_fee,8.35,,310.47,,,INV0004097,04/22/2025
TXN0010021,08/03/2024,sale,CUST0006,enterprise,LOC012,LOC009,,bulk_transport,16.78,tonnes,186.36,125.05,tolls,INV0003340,18-May-2024
TXN0006983,2025-01-09,sale,CUST0017,mid_market,LOC010,LOC007,,documentation_fee,13.42,,496.69,383.55,tolls,INV0002327,26/01/2025
TXN0017005,27-Feb-2025,sale,CUST0002,enterprise,LOC010,LOC005,,bulk_transport,10.08,tonnes,322.0,138.34,fuel,INV0005668,03/05/2025
TXN0007168,10/28/2024,sale,CUST0020,mid_market,LOC003,LOC012,,tanker_transport,6.92,litres,107.57,52.18,maintenance,INV0002389,20/01/2025
TXN0002392,2024-12-27,sale,CUST0010,enterprise,LOC004,LOC009,,freight_charge,14.24,trips,462.37,239.58,labor,INV0000797,03/02/2025
TXN0005754,16-Feb-2025,sale,CUST0036,enterprise,LOC004,LOC003,VEND014,bulk_transport,7.16,tonnes,281.16,169.91,maintenance,INV0001918,04/15/2025
TXN0006235,07-Sep-2024,sale, CUST0018,enterprise,LOC005,LOC001,,storage_fee,18.25,,437.56,229.32,tolls,INV0002078,2024-11-20
TXN0000718,2025-06-28,sale,CUST0011,mid_market,LOC005,LOC001,,freight_charge,19.98,trips,179.42,141.71,packaging,INV0000239,16-Jul-2025
TXN0009239,2025-08-21,sale,CUST0022,enterprise,LOC012,LOC009,VEND010,fuel_surcharge,10.11,,410.15,310.57,tolls,INV0003079,21/09/2025
TXN0017131,08/04/2025,sale,CUST0034,mid_market,LOC008,LOC009,,documentation_fee,11.05,,354.39,231.38,labor,INV0005710,
TXN0013875,06/02/2025,sale,CUST0033,mid_market,LOC007,LOC006,,freight_charge,13.26,trips,422.41,302.18,maintenance,INV0004625,
TXN0005483,03-Aug-2025,sale,CUST0027,enterprise,LOC011,LOC012,,fuel_surcharge,8.13,trips,0.0,0.0,tolls,INV0001827,
TXN0009389,2025-05-25,sale,CUST0010,mid_market,LOC010,LOC004,VEND004,fuel_surcharge,15.83,trips,255.09,115.76,fuel,INV0003129,2025-08-11
TXN0016567,01-Jul-2025,sale,CUST0040,mid_market,LOC012,LOC009,,tanker_transport,4.28,litres,203.41,144.85,labor,INV0005522,13/07/2025
TXN0013355,20-Apr-2025,sale,CUST0027,mid_market,LOC012,LOC009,VEND004,tanker_transport,15.37,litres,208.71,106.83,labor,INV0004451,27/05/2025
TXN0013177,12/09/2024,sale,CUST0017,,LOC010,LOC006,,handling_fee,5.2,cartons,183.34,86.84,maintenance,INV0004392,08/11/2024
TXN0010474,04/13/2024,sale,CUST0040,enterprise,LOC002,LOC009,VEND001,storage_fee,10.35,,291.82,222.1,fuel,INV0003491,2024-04-14
TXN0002626,2025-03-05,sale,CUST0039,,LOC010,LOC005,VEND001,bulk_transport,14.89,tonnes,532.7,342.79,maintenance,INV0000875,31-May-2025
TXN0009869,09/02/2024,cancelled,CUST0001,mid_market,LOC002,LOC004,VEND004,fuel_surcharge,14.44,trips,257.44,192.09,fuel,INV0003289,2024-04-05
TXN0016487,2024-01-28,sale,CUST0019,mid_market,LOC005,LOC003,VEND005,freight_charge,10.2,trips,447.34,221.31,tolls,INV0005495,02/07/2024
TXN0000606,2024-03-21,sale,CUST0022,enterprise,LOC004,LOC006,,freight_charge,3.66,,44.72,21.51,labor,INV0000202,05/08/2024
TXN0011541,01/06/2024,sale,CUST0014,,LOC011,LOC012,VEND009,bulk_transport,5.17,tonnes,174.05,83.55,tolls,INV0003847,2024-06-05
TXN0014751,11/06/2024,sale,CUST0037,,LOC012,LOC009,,storage_fee,16.7,,331.26,216.99,maintenance,INV0004917,2024-12-09
TXN0007732,02/01/2024,sale, CUST0026,mid_market,LOC004,LOC009,VEND008,tanker_transport,10.13,litres,263.03,167.36,fuel,INV0002577,2024-02-10
TXN0018858,06/14/2024,sale,CUST0020,,LOC010,LOC007,,fuel_surcharge,12.0,trips,219.77,157.89,tolls,INV0006286,24/07/2024
TXN0019365,12/18/2024,sale,CUST0028,,LOC010,LOC007,VEND005,storage_fee,13.17,,466.72,222.24,tolls,INV0006455,12/25/2024
TXN0009159,05/10/2024,sale,CUST0039,enterprise,LOC007,LOC002,,freight_charge,10.51,trips,211.14,100.03,labor,INV0003053,21-Nov-2024
TXN0003062,2024-04-01,credit_note,cust0017,,LOC003,LOC012,,storage_fee,15.26,,136.31,81.21,packaging,INV0001020,09/04/2024
TXN0019676,14/11/2024,sale,CUST0020,smb,LOC004,LOC009,VEND006,storage_fee,16.44,,645.07,472.43,labor,INV0006558,01/05/2025
TXN0019618,10/03/2024,sale,CUST0023,enterprise,LOC011,LOC012,VEND007,documentation_fee,8.91,,247.85,132.15,labor,INV0006539,11/11/2024
TXN0015763,05/13/2025,sale,cust0012,mid_market,LOC008,LOC010,VEND015,bulk_transport,6.19,tonnes,189.09,143.28,tolls,INV0005254,2025-07-26
TXN0009982,07/12/2025,credit_note,CUST0004,,LOC005,LOC001,VEND014,tanker_transport,4.16,litres,125.11,76.74,fuel,INV0003327,22/07/2025
TXN0014614,2024-05-13,sale,CUST0017,,LOC007,LOC006,,storage_fee,11.88,,98.84,61.44,packaging,INV0004871,17/06/2024
TXN0018930,2024-05-23,sale,CUST0029,,LOC011,LOC012,,storage_fee,11.0,,317.32,229.66,maintenance,INV0006310,06/13/2024
TXN0017250,2025-03-07,sale,CUST0031,,LOC009,LOC004,,storage_fee,8.27,,110.19,79.65,fuel,INV0005750,04/24/2025
TXN0016398,06-Jan-2024,sale,CUST0019,enterprise,LOC011,LOC002,VEND015,documentation_fee,8.51,,117.23,49.22,maintenance,INV0005466,02/07/2024
TXN0015009,22-Oct-2024,sale,CUST0032,smb,LOC009,LOC004,,storage_fee,13.24,,310.11,160.27,tolls,INV0005003,2024-11-04
TXN0012233,19/05/2024,sale,CUST0018,,LOC008,LOC009,VEND014,documentation_fee,10.66,,453.95,279.11,labor,INV0004077,23/06/2024
TXN0004337,01/11/2024,sale,CUST0008,smb,LOC007,LOC004,VEND002,fuel_surcharge,10.7,trips,411.53,266.51,labor,INV0001445,2024-12-21
TXN0005992,2025-03-24,sale,cust0005,mid_market,LOC005,LOC011,,fuel_surcharge,18.57,trips,331.67,160.01,packaging,INV0001997,07/04/2025
TXN0001087,28/01/2024,sale,CUST0011,enterprise,LOC011,LOC002,VEND004,tanker_transport,9.24,litres,139.79,82.29,fuel,INV0000362,12/04/2024
TXN0004730,06/22/2024,sale,CUST0016,,LOC009,LOC002,,tanker_transport,8.56,litres,42.84,26.34,fuel,INV0001576,12-Aug-2024
TXN0012400,05/20/2024,sale,CUST0026,smb,LOC003,LOC012,,freight_charge,13.47,trips,534.38,241.08,labor,INV0004133,07/05/2024
TXN0000385,2025-07-17,sale,CUST0026,smb,LOC005,LOC004,VEND009,fuel_surcharge,9.78,trips,106.5,61.29,labor,INV0000128,13/08/2025
TXN0002300,01/03/2024,sale,CUST0022,enterprise,LOC012,LOC011,VEND012,freight_charge,7.74,trips,202.31,149.94,fuel,INV0000766,05/21/2024
TXN0011031,2025-01-09,sale,CUST0023 ,,LOC001,LOC012,,bulk_transport,14.57,tonnes,702.55,404.23,maintenance,INV0003677,16-Feb-2025
TXN0007286,22/10/2024,sale,CUST0036,,LOC009,LOC004,,storage_fee,10.8,,158.12,117.34,labor,INV0002428,15/01/2025
TXN0017803,2024-02-23,sale,CUST0004,smb,LOC012,LOC011,VEND012,tanker_transport,6.85,litres,70.57,32.99,labor,INV0005934,04/22/2024
TXN0001346,19/04/2024,sale,CUST0014 ,,LOC010,LOC004,VEND004,documentation_fee,11.71,,316.46,226.01,maintenance,INV0000448,19-Apr-2024
TXN0016612,2024-01-28,sale,CUST0037,smb,LOC004,LOC003,VEND002,fuel_surcharge,14.86,trips,290.37,191.55,tolls,INV0005537,2024-03-22
TXN0016941,11-Sep-2024,sale,CUST0019,enterprise,LOC008,LOC010,,freight_charge,10.92,trips,203.12,99.68,maintenance,INV0005647,20/09/2024
TXN0002624,2024-01-19,sale,CUST0013,mid_market,LOC004,LOC006,,freight_charge,9.73,trips,0.0,0.0,maintenance,INV0000874,26-Jan-2024
TXN0015054,21/06/2025,sale,CUST0016,smb,LOC004,LOC003,VEND010,handling_fee,4.94,cartons,118.62,79.48,fuel,INV0005018,2025-07-15
TXN0017319,14-Oct-2024,sale,CUST0026,enterprise,LOC005,LOC003,,storage_fee,8.48,,250.38,117.69,maintenance,INV0005773,11/27/2024
TXN0003204,14-Mar-2025,sale,CUST0024,mid_market,LOC012,LOC009,VEND005,storage_fee,10.15,,456.92,322.6,maintenance,INV0001068,2025-05-16
TXN0006829,05/10/2024,sale, CUST0018,enterprise,LOC010,LOC007,VEND008,tanker_transport,9.04,litres,164.73,124.9,packaging,INV0002276,11/12/2024
TXN0015345,28/02/2024,sale,CUST0029,smb,LOC007,LOC004,VEND007,storage_fee,10.88,,131.21,56.44,tolls,INV0005115,03/04/2024
TXN0011881,2025-02-12,sale,CUST0035,smb,LOC012,LOC011,,documentation_fee,15.62,,189.53,149.6,labor,INV0003960,
TXN0009656,08/21/2024,sale,CUST0036,enterprise,LOC012,LOC002,,freight_charge,7.94,trips,108.33,77.03,labor,INV0003218,31/08/2024
TXN0014493,26/06/2025,sale,CUST0013,smb,LOC001,LOC011,VEND012,bulk_transport,12.37,tonnes,330.04,139.51,fuel,INV0004831,09/05/2025
TXN0019432,21-Feb-2025,sale,CUST0005,mid_market,LOC008,LOC009,,documentation_fee,8.16,,248.16,115.22,labor,INV0006477,22/02/2025
TXN0008565,2024-03-24,sale,CUST0016,smb,LOC007,LOC006,,freight_charge,8.81,trips,149.74,70.57,maintenance,INV0002855,17/06/2024
TXN0011212,06/06/2025,sale, CUST0018,mid_market,LOC010,LOC006,,freight_charge,15.38,trips,257.8,119.74,packaging,INV0003737,
TXN0009382,2025-07-25,sale,CUST0030 ,enterprise,LOC012,LOC002,VEND008,storage_fee,8.09,,287.71,144.61,maintenance,INV0003127,2025-10-10
TXN0003024,25-May-2024,sale,CUST0016,,LOC001,LOC012,,storage_fee,15.16,,628.06,484.96,fuel,INV0001008,2024-07-20
TXN0012822,2025-07-09,sale,CUST0009,enterprise,LOC007,LOC004,VEND015,freight_charge,17.37,trips,356.85,149.19,fuel,INV0004274,14/07/2025
TXN0012492,2025-05-19,sale,cust0005,,LOC011,LOC002,VEND014,freight_charge,12.66,trips,429.88,294.37,fuel,INV0004164,06-Jun-2025
TXN0004751,2025-08-19,sale,CUST0009,smb,LOC010,LOC001,VEND009,freight_charge,13.4,trips,98.18,66.68,packaging,INV0001583,10/21/2025
TXN0007763,06/06/2025,sale, CUST0021,,LOC004,LOC006,,handling_fee,6.33,cartons,53.5,28.91,maintenance,INV0002587,25/06/2025
TXN0000438,05/03/2024,sale,CUST0028,,LOC012,LOC002,VEND004,storage_fee,13.18,,191.5,83.49,maintenance,INV0000146,05/13/2024
TXN0012760,08-Feb-2024,sale,CUST0023,smb,LOC012,LOC009,,documentation_fee,13.17,,447.94,232.86,labor,INV0004253,25/03/2024
TXN0017768,2025-03-22,sale,CUST0018,,LOC010,LOC005,,bulk_transport,11.74,tonnes,437.54,207.94,maintenance,INV0005922,03/31/2025
TXN0010859,05/28/2024,sale,cust0028,enterprise,LOC003,LOC012,,fuel_surcharge,9.0,trips,194.1,153.87,labor,INV0003619,2024-05-30
TXN0017102,03/09/2024,sale,CUST0018,mid_market,LOC010,LOC001,VEND003,bulk_transport,6.17,tonnes,288.89,132.19,packaging,INV0005700,05-Nov-2024
TXN0011578,12/15/2024,sale,cust0022,,LOC011,LOC012,,storage_fee,7.17,,38.62,21.6,fuel,INV0003859,17/12/2024
TXN0019295,04/04/2024,sale,CUST0025 ,smb,LOC005,LOC003,,storage_fee,11.2,,403.71,269.79,labor,INV0006431,2024-04-23
TXN0017978,25-Jun-2025,sale,cust0003,smb,LOC007,LOC004,VEND014,handling_fee,11.04,cartons,157.08,122.54,packaging,INV0005992,09/06/2025
TXN0013892,2025-04-01,sale,CUST0031,enterprise,LOC011,LOC002,,freight_charge,12.25,trips,506.54,317.91,packaging,INV0004630,2025-05-18
TXN0019528,02/11/2025,sale,CUST0028,,LOC007,LOC002,,storage_fee,8.03,,304.94,223.49,tolls,INV0006509,18-Feb-2025
TXN0008180,2024-07-23,sale,CUST0005,smb,LOC009,LOC004,VEND008,bulk_transport,13.52,tonnes,177.85,125.51,tolls,INV0002726,22-Sep-2024
TXN0013069,2024-05-15,sale,CUST0040,mid_market,LOC012,LOC002,VEND001,fuel_surcharge,13.1,trips,618.45,375.31,fuel,INV0004356,17/06/2024
TXN0016795,16/09/2024,sale,CUST0018,mid_market,LOC004,LOC003,VEND013,freight_charge,6.5,,206.77,104.58,tolls,INV0005598,24/09/2024
TXN0012619,2024-05-19,sale,cust0035,enterprise,LOC007,LOC004,,handling_fee,15.78,cartons,410.54,250.92,maintenance,INV0004206,07/22/2024
TXN0017400,28/03/2025,sale,CUST0003,smb,LOC005,LOC003,,tanker_transport,12.69,litres,284.2,215.85,fuel,INV0005800,2025-04-06
TXN0001272,03/16/2025,sale,CUST0010,mid_market,LOC005,LOC003,VEND010,tanker_transport,10.3,litres,308.42,191.53,maintenance,INV0000424,2025-03-19
TXN0017957,17-Sep-2024,sale,CUST0015,enterprise,LOC010,LOC007,,bulk_transport,9.01,tonnes,298.87,167.31,maintenance,INV0005985,29-Nov-2024
TXN0007780,21/07/2024,sale,CUST0017,smb,LOC010,LOC007,,tanker_transport,9.9,litres,332.08,240.38,fuel,INV0002593,08/22/2024
TXN0009755,12/07/2024,sale,CUST0033,mid_market,LOC001,LOC011,,bulk_transport,16.33,tonnes,734.35,325.72,tolls,INV0003251,2024-12-18
TXN0006512,2024-05-07,sale,CUST0029,enterprise,LOC007,LOC002,,handling_fee,12.94,cartons,201.92,115.3,maintenance,INV0002170,2024-07-05
TXN0013661,12/14/2024,sale,CUST0010,smb,LOC001,LOC012,,bulk_transport,19.53,tonnes,885.22,491.61,packaging,INV0004553,02/08/2025
TXN0005971,26-Mar-2024,sale,CUST0035,enterprise,LOC012,LOC011,,fuel_surcharge,19.5,trips,411.66,277.33,labor,INV0001990,2024-04-11
TXN0015544,07/22/2024,sale,cust0029,smb,LOC010,LOC004,VEND010,storage_fee,15.06,,591.56,409.35,fuel,INV0005181,28/07/2024
TXN0003826,14/11/2024,sale,CUST0035,enterprise,LOC005,LOC001,,bulk_transport,10.84,,151.79,93.67,packaging,INV0001275,15-Nov-2024
TXN0014088,14/10/2024,sale,CUST0034,,LOC010,LOC007,VEND010,handling_fee,10.56,cartons,175.93,126.03,maintenance,INV0004696,15-Nov-2024
TXN0003143,28-Jun-2025,sale,CUST0008,mid_market,LOC010,LOC007,VEND013,freight_charge,5.63,trips,84.33,65.88,fuel,INV0001047,27/07/2025
TXN0000993,2025-08-16,sale,CUST0022,smb,LOC010,LOC007,,storage_fee,18.39,,537.5,254.59,maintenance,INV0000331,2025-09-29
TXN0015859,2024-02-21,sale, CUST0033,mid_market,LOC010,LOC006,,documentation_fee,9.87,,214.28,102.76,tolls,INV0005286,13-Apr-2024
TXN0018796,05/23/2024,sale,CUST0019,enterprise,LOC007,LOC004,,tanker_transport,6.99,litres,95.36,42.08,labor,INV0006265,2024-08-02
TXN0007007,06/10/2025,sale,cust0025,,LOC010,LOC007,,documentation_fee,10.23,,508.13,398.45,maintenance,INV0002335,07/25/2025
TXN0004871,20/01/2024,sale,CUST0005,mid_market,LOC008,LOC010,,freight_charge,11.3,trips,420.26,306.28,fuel,INV0001623,2024-01-29
TXN0008508,2024-10-06,sale,CUST0010,smb,LOC010,LOC001,VEND014,tanker_transport,0.1,litres,1.72,1.12,labor,INV0002836,2024-10-19
TXN0015340,02/09/2025,sale,CUST0032,mid_market,LOC010,LOC007,,documentation_fee,12.8,,108.78,51.23,labor,INV0005113,2025-04-16
TXN0003100,01/19/2024,sale,CUST0035,smb,LOC005,LOC001,VEND002,freight_charge,12.95,trips,319.7,240.49,maintenance,INV0001033,07/02/2024
TXN0014311,2025-04-19,sale,CUST0032,smb,LOC001,LOC011,,freight_charge,4.29,trips,115.72,58.25,fuel,INV0004770,19/05/2025
TXN0007912,18-Jan-2024,sale,CUST0025,mid_market,LOC002,LOC009,,bulk_transport,6.8,tonnes,229.7,156.21,tolls,INV0002637,2024-02-14
TXN0008860,2024-11-21,sale,CUST0024 ,smb,LOC005,LOC004,VEND015,fuel_surcharge,8.27,trips,356.51,147.54,tolls,INV0002953,28/12/2024
TXN0002444,19-Feb-2024,sale,CUST0027,mid_market,LOC010,LOC004,,tanker_transport,13.19,litres,216.76,147.24,packaging,INV0000814,03/22/2024
TXN0000971,04/03/2025,sale,cust0014,,LOC005,LOC011,,bulk_transport,10.66,,199.57,121.23,tolls,INV0000323,22-Apr-2025
TXN0001052,02-Nov-2024,sale,CUST0040 ,enterprise,LOC002,LOC004,,storage_fee,7.73,,326.71,192.93,fuel,INV0000350,
TXN0007559,25-Oct-2024,sale,CUST0036,,LOC011,LOC002,,handling_fee,9.81,cartons,109.33,47.78,fuel,INV0002519,15/11/2024
TXN0012032,03/16/2025,sale,cust0039,mid_market,LOC005,LOC011,VEND010,tanker_transport,14.15,litres,334.86,244.73,fuel,INV0004010,05/22/2025
TXN0014384,13/10/2024,sale,CUST0006,mid_market,LOC010,LOC007,VEND007,documentation_fee,20.01,,875.45,595.16,packaging,INV0004794,28-Nov-2024
TXN0007451,2024-01-19,sale,CUST0024 ,smb,LOC008,LOC009,VEND015,tanker_transport,12.09,litres,417.31,273.99,fuel,INV0002483,2024-01-29
TXN0019329,11/01/2025,sale,CUST0005,,LOC012,LOC011,VEND004,freight_charge,11.57,trips,76.54,32.25,packaging,INV0006443,08-Feb-2025
TXN0003035,10/12/2024,sale,CUST0010,mid_market,LOC002,LOC007,VEND009,tanker_transport,17.53,litres,97.88,59.11,maintenance,INV0001011,26/02/2025
TXN0002605,01/21/2024,sale,CUST0010,mid_market,LOC008,LOC010,VEND009,bulk_transport,18.75,tonnes,137.82,,,INV0000868,
TXN0000351,06/02/2024,sale,CUST0036,smb,LOC009,LOC002,VEND007,documentation_fee,3.58,,38.35,27.55,fuel,INV0000117,2024-07-21
TXN0001092,28-Feb-2024,sale,CUST0019,smb,LOC007,LOC006,VEND006,documentation_fee,18.01,,105.79,53.87,packaging,INV0000364,04/10/2024
TXN0009651,2024-10-24,sale,CUST0013,enterprise,LOC001,LOC011,,storage_fee,7.29,,142.82,75.9,fuel,INV0003217,25-Nov-2024
TXN0016980,10-Apr-2024,sale,CUST0022,mid_market,LOC007,LOC002,VEND012,storage_fee,14.8,,127.81,67.65,packaging,INV0005660,26/06/2024
TXN0011482,2025-01-27,sale,CUST0027,smb,LOC005,LOC001,,documentation_fee,3.3,,125.29,90.75,labor,INV0003827,02/04/2025
TXN0019678,21-Oct-2024,sale,CUST0037,mid_market,LOC002,LOC004,,documentation_fee,10.77,,506.85,337.57,labor,INV0006559,12/13/2024
TXN0002270,09/08/2024,sale,CUST0024,smb,LOC007,LOC006,,fuel_surcharge,15.16,trips,238.46,138.45,maintenance,INV0000756,11/09/2024
TXN0008865,2025-02-22,sale, CUST0014,smb,LOC005,LOC004,,freight_charge,9.36,trips,191.64,111.75,maintenance,INV0002955,
TXN0012290,08-Jun-2024,sale,CUST0029,mid_market,LOC001,LOC012,,fuel_surcharge,11.17,trips,225.9,175.82,labor,INV0004096,18/07/2024
TXN0006433,20/11/2024,sale,CUST0001,smb,LOC005,LOC011,,tanker_transport,4.67,litres,195.79,150.53,packaging,INV0002144,17/12/2024
TXN0005297,07/03/2024,sale,CUST0018,smb,LOC004,LOC009,,handling_fee,9.05,cartons,253.38,151.82,packaging,INV0001765,14-Sep-2024
TXN0012405,2025-04-17,sale,CUST0006,enterprise,LOC005,LOC004,,documentation_fee,9.65,,125.72,54.2,tolls,INV0004135,03/07/2025
TXN0012077,03/26/2025,sale,CUST0026,mid_market,LOC004,LOC009,,bulk_transport,17.82,tonnes,524.05,371.53,tolls,INV0004025,19/06/2025
TXN0016450,08-Aug-2024,sale,CUST0002,smb,LOC001,LOC012,,documentation_fee,7.61,,159.55,99.75,maintenance,INV0005483,22/08/2024
TXN0017282,03/06/2025,sale,CUST0032,smb,LOC003,LOC012,VEND004,documentation_fee,15.98,,578.13,440.9,maintenance,INV0005760,29/08/2025
TXN0005277,03-Feb-2024,sale,CUST0024,enterprise,LOC007,LOC002,,handling_fee,16.45,cartons,123.68,98.27,fuel,INV0001759,19-Feb-2024
TXN0008442,2024-06-01,sale,cust0010,enterprise,LOC010,LOC007,,documentation_fee,12.37,,449.41,342.22,packaging,INV0002814,12/08/2024
TXN0003704,2024-03-18,sale,CUST0023,smb,LOC004,LOC003,,fuel_surcharge,14.02,trips,494.01,,,INV0001234,29-May-2024
TXN0018230,2024-05-06,sale,cust0013,enterprise,LOC004,LOC003,VEND004,handling_fee,11.26,cartons,122.51,60.7,labor,INV0006076,2024-07-24
TXN0010466,15-Apr-2025,sale,CUST0003,mid_market,LOC010,LOC007,,fuel_surcharge,11.75,trips,482.79,273.02,labor,INV0003488,
TXN0013922,2025-07-09,credit_note,cust0016,mid_market,LOC007,LOC004,,tanker_transport,9.92,litres,162.25,69.92,packaging,INV0004640,2025-08-08
