order_id,order_line_id,order_date,customer_id,sku_id,category,size,quantity,unit_price,unit_cogs,shipping_cost,payment_gateway_fee,marketing_channel,is_return,return_date
ORD-000163,ORD-000163-1,2025-07-06,CUST-00137,OUT-007,Outerwear,XS,1,2649.0,1026.21,61.97,57.63,Organic/Email,True,2025-07-23
ORD-000162,ORD-000162-1,2025-07-06,CUST-00136,TOP-013,Tops,XL,1,649.0,251.0,69.9,15.63,Affiliate,True,2025-07-12
ORD-000161,ORD-000161-1,2025-07-06,CUST-00044,OUT-015,Outerwear,XS,1,1979.0,882.83,70.36,43.56,Organic/Email,False,
ORD-000160,ORD-000160-1,2025-07-06,CUST-00135,DRE-006,Dresses,XL,1,1929.0,637.98,63.71,42.51,Google Ads,True,2025-07-17
ORD-000157,ORD-000157-1,2025-07-06,CUST-00133,OUT-019,Outerwear,L,1,3479.0,1415.71,70.67,75.06,Google Ads,False,
ORD-000158,ORD-000158-1,2025-07-06,CUST-00014,BOT-017,Bottoms,L,1,859.0,371.44,90.25,20.04,Organic/Email,False,
ORD-000156,ORD-000156-2,2025-07-06,CUST-00132,BOT-001,Bottoms,M,1,1379.0,498.09,77.02,30.96,Instagram Ads,False,
ORD-000156,ORD-000156-1,2025-07-06,CUST-00132,TOP-023,Tops,XL,1,879.0,300.27,66.24,20.46,Instagram Ads,False,
ORD-000155,ORD-000155-1,2025-07-06,CUST-00131,OUT-005,Outerwear,XL,1,1989.0,790.88,71.66,43.77,Influencer,False,
ORD-000164,ORD-000164-2,2025-07-06,CUST-00138,OUT-016,Outerwear,XL,1,3579.0,1531.85,61.44,77.16,Instagram Ads,False,
ORD-000159,ORD-000159-1,2025-07-06,CUST-00134,BOT-007,Bottoms,XS,1,1579.0,564.32,70.78,35.16,Influencer,False,
ORD-000164,ORD-000164-3,2025-07-06,CUST-00138,DRE-030,Dresses,XL,1,3089.0,1206.82,78.52,66.87,Instagram Ads,False,
ORD-000170,ORD-000170-2,2025-07-06,CUST-00143,TOP-021,Tops,XL,1,1239.0,475.7,83.66,28.02,Google Ads,False,
ORD-000166,ORD-000166-1,2025-07-06,CUST-00070,ACC-004,Accessories,One Size,1,1409.0,459.78,70.1,31.59,Organic/Email,False,
ORD-000166,ORD-000166-2,2025-07-06,CUST-00070,DRE-015,Dresses,L,1,1969.0,665.28,103.77,43.35,Organic/Email,False,
ORD-000167,ORD-000167-1,2025-07-06,CUST-00140,BOT-030,Bottoms,L,2,1159.0,486.45,54.65,50.68,Instagram Ads,True,2025-07-11
ORD-000167,ORD-000167-2,2025-07-06,CUST-00140,FOO-005,Footwear,9,1,3289.0,1403.55,93.1,71.07,Instagram Ads,True,2025-07-20
ORD-000167,ORD-000167-3,2025-07-06,CUST-00140,DRE-026,Dresses,S,1,1369.0,443.72,83.27,30.75,Instagram Ads,True,2025-07-16
ORD-000168,ORD-000168-1,2025-07-06,CUST-00141,ACC-015,Accessories,One Size,1,589.0,181.83,93.29,14.37,Instagram Ads,False,
ORD-000169,ORD-000169-1,2025-07-06,CUST-00142,DRE-015,Dresses,S,2,1969.0,665.28,71.22,84.7,Influencer,True,2025-07-12
ORD-000170,ORD-000170-1,2025-07-06,CUST-00143,TOP-020,Tops,S,1,1129.0,416.39,66.36,25.71,Google Ads,True,2025-07-24
ORD-000170,ORD-000170-3,2025-07-06,CUST-00143,OUT-003,Outerwear,M,2,3299.0,1437.47,81.7,140.56,Google Ads,False,
ORD-000171,ORD-000171-1,2025-07-06,CUST-00144,TOP-031,Tops,S,1,729.0,279.86,55.45,17.31,Google Ads,False,
ORD-000171,ORD-000171-2,2025-07-06,CUST-00144,FOO-013,Footwear,9,1,3479.0,1492.72,82.95,75.06,Google Ads,False,
ORD-000172,ORD-000172-1,2025-07-06,CUST-00145,TOP-034,Tops,XL,2,1469.0,582.92,89.78,63.7,Google Ads,False,
ORD-000172,ORD-000172-2,2025-07-06,CUST-00145,OUT-012,Outerwear,XL,1,4069.0,1507.3,53.27,87.45,Google Ads,True,2025-07-18
ORD-000154,ORD-000154-2,2025-07-06,CUST-00130,BOT-010,Bottoms,M,1,1721.96,652.35,76.19,38.16,Instagram Ads,False,
ORD-000165,ORD-000165-1,2025-07-06,CUST-00139,ACC-004,Accessories,One Size,1,1409.0,459.78,43.66,31.59,Affiliate,False,
ORD-000154,ORD-000154-1,2025-07-06,CUST-00130,OUT-010,Outerwear,S,1,4469.0,1855.78,71.82,95.85,Instagram Ads,False,
ORD-000145,ORD-000145-1,2025-07-06,CUST-00028,FOO-004,Footwear,9,1,3009.0,1305.59,63.12,65.19,Organic/Email,False,
ORD-000152,ORD-000152-1,2025-07-06,CUST-00128,BOT-026,Bottoms,M,1,839.0,348.62,85.65,19.62,Google Ads,False,
ORD-000132,ORD-000132-1,2025-07-06,CUST-00112,DRE-017,Dresses,S,1,1539.0,499.54,99.66,34.32,Organic/Email,True,2025-07-22
ORD-000133,ORD-000133-1,2025-07-06,CUST-00113,OUT-013,Outerwear,XS,2,4509.0,1638.63,80.31,191.38,Google Ads,False,
ORD-000134,ORD-000134-2,2025-07-06,CUST-00114,BOT-007,Bottoms,XS,1,1579.0,564.32,63.73,35.16,Influencer,False,
ORD-000135,ORD-000135-1,2025-07-06,CUST-00115,BOT-016,Bottoms,XS,1,1689.0,696.69,62.02,37.47,Organic/Email,True,2025-07-11
ORD-000135,ORD-000135-2,2025-07-06,CUST-00115,FOO-018,Footwear,7,1,2949.0,1206.42,85.94,63.93,Organic/Email,False,
ORD-000135,ORD-000135-3,2025-07-06,CUST-00115,BOT-028,Bottoms,M,1,1949.0,691.35,63.73,42.93,Organic/Email,False,
ORD-000136,ORD-000136-1,2025-07-06,CUST-00116,TOP-021,Tops,L,2,1239.0,475.7,60.24,54.04,Instagram Ads,True,2025-07-14
ORD-000137,ORD-000137-1,2025-07-06,CUST-00109,TOP-026,Tops,S,1,1259.0,487.4,60.11,28.44,Organic/Email,False,
ORD-000138,ORD-000138-1,2025-07-06,CUST-00117,FOO-012,Footwear,9,1,2673.1,1226.68,61.29,58.14,Google Ads,False,
ORD-000139,ORD-000139-1,2025-07-06,CUST-00118,BOT-026,Bottoms,S,1,839.0,348.62,85.19,19.62,Google Ads,False,
ORD-000140,ORD-000140-1,2025-07-06,CUST-00119,OUT-010,Outerwear,S,1,4469.0,1855.78,73.06,95.85,Influencer,False,
ORD-000141,ORD-000141-1,2025-07-06,CUST-00120,FOO-001,Footwear,7,1,2479.0,1138.61,68.39,54.06,Affiliate,False,
ORD-000141,ORD-000141-2,2025-07-06,CUST-00120,BOT-030,Bottoms,XS,1,1159.0,486.45,66.84,26.34,Affiliate,True,2025-07-18
ORD-000142,ORD-000142-1,2025-07-06,CUST-00020,FOO-001,Footwear,8,1,2215.49,1138.61,58.99,48.53,Organic/Email,True,2025-07-24
ORD-000134,ORD-000134-1,2025-07-06,CUST-00114,TOP-025,Tops,XS,1,719.0,278.81,54.89,17.1,Influencer,True,2025-07-16
ORD-000143,ORD-000143-2,2025-07-06,CUST-00121,DRE-024,Dresses,XL,1,1919.0,637.86,76.78,42.3,Affiliate,True,2025-07-10
ORD-000143,ORD-000143-1,2025-07-06,CUST-00121,TOP-013,Tops,XS,1,649.0,251.0,72.13,15.63,Affiliate,False,
ORD-000151,ORD-000151-1,2025-07-06,CUST-00127,OUT-010,Outerwear,L,1,4469.0,1855.78,47.0,95.85,Affiliate,True,2025-07-10
ORD-000150,ORD-000150-2,2025-07-06,CUST-00126,TOP-011,Tops,M,1,1459.0,515.92,73.97,32.64,Instagram Ads,False,
ORD-000150,ORD-000150-1,2025-07-06,CUST-00126,DRE-017,Dresses,L,1,1539.0,499.54,89.73,34.32,Instagram Ads,True,2025-07-10
ORD-000149,ORD-000149-3,2025-07-06,CUST-00059,FOO-020,Footwear,10,1,3329.0,1397.71,72.23,71.91,Google Ads,False,
ORD-000149,ORD-000149-2,2025-07-06,CUST-00059,TOP-018,Tops,XL,1,1129.0,441.41,73.11,25.71,Google Ads,True,2025-07-11
ORD-000150,ORD-000150-3,2025-07-06,CUST-00126,OUT-013,Outerwear,XL,1,4509.0,1638.63,37.01,96.69,Instagram Ads,False,
ORD-000148,ORD-000148-2,2025-07-06,CUST-00125,BOT-019,Bottoms,XL,1,1939.0,817.95,77.39,42.72,Organic/Email,True,2025-07-26
ORD-000148,ORD-000148-1,2025-07-06,CUST-00125,DRE-026,Dresses,XL,1,1369.0,443.72,62.9,30.75,Organic/Email,True,2025-07-18
ORD-000147,ORD-000147-1,2025-07-06,CUST-00124,OUT-017,Outerwear,M,1,4809.0,1805.41,84.5,102.99,Google Ads,False,
ORD-000146,ORD-000146-1,2025-07-06,CUST-00123,TOP-001,Tops,L,1,1249.0,454.99,82.25,28.23,Instagram Ads,True,2025-07-24
ORD-000153,ORD-000153-1,2025-07-06,CUST-00129,FOO-014,Footwear,9,1,2329.0,1000.6,73.33,50.91,Influencer,False,
ORD-000149,ORD-000149-1,2025-07-06,CUST-00059,BOT-015,Bottoms,M,2,859.0,350.97,78.9,38.08,Google Ads,True,2025-07-19
ORD-000144,ORD-000144-1,2025-07-06,CUST-00122,BOT-015,Bottoms,XS,1,859.0,350.97,71.04,20.04,Instagram Ads,False,
ORD-000200,ORD-000200-2,2025-07-07,CUST-00170,FOO-008,Footwear,8,1,2515.59,1312.02,57.33,54.83,Instagram Ads,False,
ORD-000200,ORD-000200-1,2025-07-07,CUST-00170,TOP-013,Tops,XL,1,649.0,251.0,65.5,15.63,Instagram Ads,False,
ORD-000199,ORD-000199-1,2025-07-07,CUST-00169,TOP-029,Tops,M,1,579.0,213.33,86.22,14.16,Instagram Ads,True,2025-07-20
ORD-000198,ORD-000198-1,2025-07-07,CUST-00168,OUT-015,Outerwear,XS,1,1979.0,882.83,58.76,43.56,Instagram Ads,False,
ORD-000196,ORD-000196-1,2025-07-07,CUST-00127,FOO-004,Footwear,9,1,3009.0,1305.59,68.26,65.19,Organic/Email,False,
ORD-000196,ORD-000196-2,2025-07-07,CUST-00127,ACC-015,Accessories,One Size,1,589.0,181.83,64.67,14.37,Organic/Email,False,
ORD-000195,ORD-000195-1,2025-07-07,CUST-00166,FOO-014,Footwear,8,1,2329.0,1000.6,61.28,50.91,Google Ads,False,
ORD-000194,ORD-000194-2,2025-07-07,CUST-00165,TOP-034,Tops,L,1,1469.0,582.92,50.95,32.85,Influencer,False,
ORD-000200,ORD-000200-3,2025-07-07,CUST-00170,TOP-007,Tops,M,1,1089.0,432.95,67.35,24.87,Instagram Ads,False,
ORD-000194,ORD-000194-1,2025-07-07,CUST-00165,TOP-031,Tops,M,1,729.0,279.86,64.14,17.31,Influencer,False,
ORD-000197,ORD-000197-1,2025-07-07,CUST-00167,ACC-012,Accessories,One Size,1,319.0,85.4,75.35,8.7,Google Ads,False,
ORD-000201,ORD-000201-1,2025-07-07,CUST-00171,FOO-005,Footwear,11,1,3289.0,1403.55,73.21,71.07,Influencer,False,
ORD-000209,ORD-000209-1,2025-07-07,CUST-00023,TOP-023,Tops,M,1,879.0,300.27,56.52,20.46,Organic/Email,True,2025-07-19
ORD-000203,ORD-000203-1,2025-07-07,CUST-00173,BOT-029,Bottoms,M,1,1599.0,683.11,72.77,35.58,Google Ads,False,
ORD-000204,ORD-000204-1,2025-07-07,CUST-00174,TOP-032,Tops,XS,2,499.0,164.38,73.38,22.96,Organic/Email,False,
ORD-000205,ORD-000205-1,2025-07-07,CUST-00037,BOT-001,Bottoms,M,1,1379.0,498.09,92.21,30.96,Organic/Email,True,2025-07-18
ORD-000206,ORD-000206-1,2025-07-07,CUST-00175,TOP-031,Tops,XL,1,729.0,279.86,53.75,17.31,Google Ads,True,2025-07-14
ORD-000207,ORD-000207-1,2025-07-07,CUST-00176,BOT-011,Bottoms,XL,1,1439.0,622.5,55.42,32.22,Instagram Ads,False,
ORD-000208,ORD-000208-1,2025-07-07,CUST-00177,BOT-030,Bottoms,XL,2,1159.0,486.45,73.78,50.68,Instagram Ads,False,
ORD-000210,ORD-000210-1,2025-07-07,CUST-00178,FOO-020,Footwear,7,1,3329.0,1397.71,60.93,71.91,Instagram Ads,True,2025-07-22
ORD-000211,ORD-000211-1,2025-07-07,CUST-00179,OUT-018,Outerwear,S,1,1829.0,753.95,57.32,40.41,Instagram Ads,False,
ORD-000212,ORD-000212-1,2025-07-07,CUST-00180,BOT-028,Bottoms,M,2,1949.0,691.35,77.95,83.86,Organic/Email,True,2025-07-18
ORD-000212,ORD-000212-2,2025-07-07,CUST-00180,FOO-009,Footwear,10,1,2439.0,1066.57,50.86,53.22,Organic/Email,True,2025-07-12
ORD-000212,ORD-000212-3,2025-07-07,CUST-00180,OUT-012,Outerwear,S,1,4069.0,1507.3,54.15,87.45,Organic/Email,False,
ORD-000193,ORD-000193-1,2025-07-07,CUST-00164,DRE-004,Dresses,S,1,1419.0,539.58,73.39,31.8,Google Ads,False,
ORD-000202,ORD-000202-1,2025-07-07,CUST-00172,FOO-008,Footwear,6,1,2659.0,1312.02,66.4,57.84,Google Ads,False,
ORD-000192,ORD-000192-1,2025-07-07,CUST-00163,BOT-020,Bottoms,XS,1,2129.0,785.56,70.55,46.71,Instagram Ads,False,
ORD-000188,ORD-000188-1,2025-07-07,CUST-00159,DRE-008,Dresses,S,1,3299.0,999.26,61.76,71.28,Organic/Email,False,
ORD-000191,ORD-000191-2,2025-07-07,CUST-00162,FOO-005,Footwear,6,1,3289.0,1403.55,77.16,71.07,Google Ads,False,
ORD-000173,ORD-000173-1,2025-07-07,CUST-00146,OUT-002,Outerwear,L,1,4229.0,1535.78,70.15,90.81,Organic/Email,False,
ORD-000173,ORD-000173-2,2025-07-07,CUST-00146,TOP-006,Tops,S,2,1009.0,329.33,66.25,44.38,Organic/Email,True,2025-07-21
ORD-000173,ORD-000173-3,2025-07-07,CUST-00146,TOP-028,Tops,XS,1,499.0,195.35,54.12,12.48,Organic/Email,False,
ORD-000191,ORD-000191-3,2025-07-07,CUST-00162,BOT-011,Bottoms,XS,1,1439.0,622.5,78.02,32.22,Google Ads,True,2025-07-13
ORD-000174,ORD-000174-2,2025-07-07,CUST-00147,DRE-011,Dresses,L,1,3319.0,1264.9,68.15,71.7,Influencer,False,
ORD-000175,ORD-000175-1,2025-07-07,CUST-00148,OUT-019,Outerwear,M,2,3479.0,1415.71,61.09,148.12,Instagram Ads,True,2025-07-21
ORD-000176,ORD-000176-1,2025-07-07,CUST-00149,ACC-013,Accessories,One Size,1,799.0,261.13,76.97,18.78,Instagram Ads,False,
ORD-000176,ORD-000176-2,2025-07-07,CUST-00149,FOO-001,Footwear,9,1,2479.0,1138.61,54.93,54.06,Instagram Ads,False,
ORD-000177,ORD-000177-1,2025-07-07,CUST-00150,ACC-002,Accessories,One Size,1,989.0,325.76,78.71,22.77,Organic/Email,False,
ORD-000178,ORD-000178-1,2025-07-07,CUST-00151,TOP-029,Tops,S,1,579.0,213.33,53.95,14.16,Google Ads,False,
ORD-000178,ORD-000178-2,2025-07-07,CUST-00151,TOP-014,Tops,S,1,1309.0,512.86,69.26,29.49,Google Ads,False,
ORD-000179,ORD-000179-1,2025-07-07,CUST-00152,TOP-029,Tops,S,1,579.0,213.33,75.38,14.16,Influencer,True,2025-07-12
ORD-000180,ORD-000180-1,2025-07-07,CUST-00153,OUT-003,Outerwear,L,1,3299.0,1437.47,53.33,71.28,Google Ads,False,
ORD-000174,ORD-000174-1,2025-07-07,CUST-00147,DRE-026,Dresses,S,1,1369.0,443.72,53.97,30.75,Influencer,False,
ORD-000182,ORD-000182-1,2025-07-07,CUST-00084,BOT-010,Bottoms,XL,1,1869.0,652.35,84.3,41.25,Instagram Ads,True,2025-07-12
ORD-000181,ORD-000181-1,2025-07-07,CUST-00154,BOT-009,Bottoms,L,1,729.0,319.57,77.74,17.31,Instagram Ads,False,
ORD-000191,ORD-000191-1,2025-07-07,CUST-00162,TOP-028,Tops,M,2,499.0,195.35,61.11,22.96,Google Ads,True,2025-07-13
ORD-000189,ORD-000189-1,2025-07-07,CUST-00160,TOP-015,Tops,S,2,1309.0,526.42,55.45,56.98,Influencer,False,
ORD-000187,ORD-000187-1,2025-07-07,CUST-00032,TOP-017,Tops,L,1,619.0,198.5,71.64,15.0,Organic/Email,True,2025-07-11
ORD-000186,ORD-000186-1,2025-07-07,CUST-00158,DRE-023,Dresses,XS,1,1039.0,372.69,70.18,23.82,Organic/Email,True,2025-07-20
ORD-000190,ORD-000190-1,2025-07-07,CUST-00161,BOT-012,Bottoms,XS,1,1409.0,516.76,85.39,31.59,Influencer,False,
ORD-000185,ORD-000185-1,2025-07-07,CUST-00157,FOO-020,Footwear,10,2,3329.0,1397.71,65.28,141.82,Instagram Ads,False,
ORD-000184,ORD-000184-2,2025-07-07,CUST-00156,TOP-015,Tops,XL,2,1309.0,526.42,86.04,56.98,Affiliate,False,
ORD-000184,ORD-000184-1,2025-07-07,CUST-00156,OUT-005,Outerwear,XL,1,1989.0,790.88,68.47,43.77,Affiliate,False,
ORD-000183,ORD-000183-1,2025-07-07,CUST-00155,TOP-015,Tops,L,1,1309.0,526.42,94.27,29.49,Influencer,False,
ORD-000185,ORD-000185-2,2025-07-07,CUST-00157,TOP-011,Tops,M,1,1459.0,515.92,80.24,32.64,Instagram Ads,True,2025-07-23
ORD-000233,ORD-000233-2,2025-07-08,CUST-00198,FOO-001,Footwear,11,1,2479.0,1138.61,65.78,54.06,Instagram Ads,False,
ORD-000238,ORD-000238-2,2025-07-08,CUST-00201,TOP-031,Tops,S,1,729.0,279.86,74.33,17.31,Google Ads,False,
ORD-000234,ORD-000234-1,2025-07-08,CUST-00019,TOP-028,Tops,L,1,499.0,195.35,76.57,12.48,Organic/Email,False,
ORD-000234,ORD-000234-2,2025-07-08,CUST-00019,DRE-017,Dresses,XS,1,1539.0,499.54,81.7,34.32,Organic/Email,False,
ORD-000235,ORD-000235-1,2025-07-08,CUST-00199,OUT-016,Outerwear,XL,1,3579.0,1531.85,68.94,77.16,Influencer,False,
ORD-000236,ORD-000236-1,2025-07-08,CUST-00165,TOP-032,Tops,XL,1,499.0,164.38,57.37,12.48,Organic/Email,True,2025-07-21
ORD-000237,ORD-000237-1,2025-07-08,CUST-00200,FOO-012,Footwear,7,1,3059.0,1226.68,65.43,66.24,Affiliate,False,
ORD-000238,ORD-000238-1,2025-07-08,CUST-00201,OUT-005,Outerwear,S,2,1989.0,790.88,87.45,85.54,Google Ads,False,
ORD-000239,ORD-000239-1,2025-07-08,CUST-00031,TOP-013,Tops,XL,1,649.0,251.0,56.35,15.63,Instagram Ads,False,
ORD-000242,ORD-000242-1,2025-07-08,CUST-00204,ACC-003,Accessories,One Size,1,1299.0,333.27,46.13,29.28,Google Ads,False,
ORD-000246,ORD-000246-1,2025-07-08,CUST-00134,DRE-016,Dresses,L,1,2589.0,1003.24,72.71,56.37,Google Ads,False,
ORD-000240,ORD-000240-2,2025-07-08,CUST-00202,OUT-007,Outerwear,XS,1,2649.0,1026.21,70.95,57.63,Google Ads,False,
ORD-000241,ORD-000241-1,2025-07-08,CUST-00203,FOO-007,Footwear,6,2,2309.0,1013.74,95.46,98.98,Instagram Ads,False,
ORD-000241,ORD-000241-2,2025-07-08,CUST-00203,DRE-024,Dresses,S,1,1919.0,637.86,85.33,42.3,Instagram Ads,False,
ORD-000243,ORD-000243-1,2025-07-08,CUST-00205,FOO-004,Footwear,6,1,3009.0,1305.59,65.88,65.19,Google Ads,False,
ORD-000244,ORD-000244-1,2025-07-08,CUST-00206,FOO-007,Footwear,10,1,2309.0,1013.74,84.51,50.49,Affiliate,False,
ORD-000245,ORD-000245-1,2025-07-08,CUST-00207,OUT-020,Outerwear,M,1,3329.0,1419.12,61.73,71.91,Google Ads,False,
ORD-000245,ORD-000245-2,2025-07-08,CUST-00207,ACC-012,Accessories,One Size,1,319.0,85.4,61.98,8.7,Google Ads,False,
ORD-000233,ORD-000233-1,2025-07-08,CUST-00198,TOP-031,Tops,M,1,729.0,279.86,67.36,17.31,Instagram Ads,True,2025-07-13
ORD-000240,ORD-000240-1,2025-07-08,CUST-00202,FOO-003,Footwear,10,1,2969.0,1313.47,57.15,64.35,Google Ads,True,2025-07-26
ORD-000232,ORD-000232-2,2025-07-08,CUST-00197,ACC-012,Accessories,One Size,1,319.0,85.4,70.74,8.7,Influencer,True,2025-07-14
ORD-000220,ORD-000220-1,2025-07-08,CUST-00186,FOO-012,Footwear,7,1,3059.0,1226.68,84.36,66.24,Google Ads,False,
ORD-000231,ORD-000231-1,2025-07-08,CUST-00196,ACC-014,Accessories,One Size,1,939.0,249.47,63.88,21.72,Google Ads,False,
ORD-000232,ORD-000232-1,2025-07-08,CUST-00197,BOT-018,Bottoms,L,1,759.0,298.64,49.41,17.94,Influencer,False,
ORD-000213,ORD-000213-1,2025-07-08,CUST-00065,BOT-008,Bottoms,S,1,1569.0,588.48,77.99,34.95,Affiliate,True,2025-07-25
ORD-000214,ORD-000214-1,2025-07-08,CUST-00082,OUT-019,Outerwear,XS,1,3027.96,1415.71,74.76,65.59,Organic/Email,False,
ORD-000215,ORD-000215-1,2025-07-08,CUST-00181,BOT-009,Bottoms,S,1,729.0,319.57,59.95,17.31,Organic/Email,False,
ORD-000216,ORD-000216-1,2025-07-08,CUST-00182,BOT-011,Bottoms,M,1,1439.0,622.5,61.28,32.22,Google Ads,False,
ORD-000217,ORD-000217-1,2025-07-08,CUST-00183,BOT-024,Bottoms,L,1,1877.3,799.12,67.13,41.42,Influencer,False,
ORD-000218,ORD-000218-1,2025-07-08,CUST-00184,TOP-033,Tops,S,1,1399.0,545.35,72.82,31.38,Influencer,False,
ORD-000219,ORD-000219-1,2025-07-08,CUST-00185,ACC-009,Accessories,One Size,1,1119.0,390.44,79.3,25.5,Instagram Ads,True,2025-07-25
ORD-000221,ORD-000221-1,2025-07-08,CUST-00187,FOO-017,Footwear,6,1,1319.0,659.01,82.14,29.7,Organic/Email,False,
ORD-000216,ORD-000216-2,2025-07-08,CUST-00182,TOP-029,Tops,L,1,579.0,213.33,81.86,14.16,Google Ads,False,
ORD-000223,ORD-000223-1,2025-07-08,CUST-00189,TOP-005,Tops,S,1,1299.0,475.11,78.24,29.28,Influencer,False,
ORD-000222,ORD-000222-1,2025-07-08,CUST-00188,DRE-016,Dresses,S,1,2589.0,1003.24,87.16,56.37,Instagram Ads,False,
ORD-000229,ORD-000229-1,2025-07-08,CUST-00194,ACC-012,Accessories,One Size,1,319.0,85.4,72.94,8.7,Google Ads,True,2025-07-23
ORD-000228,ORD-000228-1,2025-07-08,CUST-00011,OUT-018,Outerwear,XS,1,1829.0,753.95,74.51,40.41,Organic/Email,False,
ORD-000227,ORD-000227-1,2025-07-08,CUST-00193,BOT-024,Bottoms,XL,1,2039.0,799.12,68.02,44.82,Instagram Ads,False,
ORD-000230,ORD-000230-1,2025-07-08,CUST-00195,DRE-023,Dresses,S,2,1039.0,372.69,43.42,45.64,Google Ads,True,2025-07-18
ORD-000225,ORD-000225-1,2025-07-08,CUST-00191,BOT-020,Bottoms,M,2,2129.0,785.56,67.97,91.42,Organic/Email,False,
ORD-000224,ORD-000224-1,2025-07-08,CUST-00190,DRE-023,Dresses,XL,1,1039.0,372.69,72.34,23.82,Google Ads,True,2025-07-25
ORD-000226,ORD-000226-1,2025-07-08,CUST-00192,DRE-013,Dresses,M,1,2969.0,960.33,61.68,64.35,Instagram Ads,False,
ORD-000272,ORD-000272-2,2025-07-09,CUST-00225,ACC-009,Accessories,One Size,1,1119.0,390.44,66.16,25.5,Influencer,False,
ORD-000267,ORD-000267-1,2025-07-09,CUST-00223,TOP-002,Tops,XS,1,1169.0,384.14,74.54,26.55,Influencer,False,
ORD-000268,ORD-000268-1,2025-07-09,CUST-00021,TOP-005,Tops,M,1,1299.0,475.11,44.1,29.28,Instagram Ads,True,2025-07-15
ORD-000268,ORD-000268-2,2025-07-09,CUST-00021,TOP-020,Tops,L,1,1129.0,416.39,75.09,25.71,Instagram Ads,True,2025-07-21
ORD-000268,ORD-000268-3,2025-07-09,CUST-00021,BOT-018,Bottoms,L,1,759.0,298.64,67.04,17.94,Instagram Ads,False,
ORD-000269,ORD-000269-1,2025-07-09,CUST-00082,OUT-015,Outerwear,XL,1,1979.0,882.83,74.58,43.56,Organic/Email,False,
ORD-000270,ORD-000270-1,2025-07-09,CUST-00182,BOT-003,Bottoms,S,2,1839.0,756.65,99.12,79.24,Organic/Email,False,
ORD-000271,ORD-000271-1,2025-07-09,CUST-00224,TOP-002,Tops,M,1,1169.0,384.14,73.09,26.55,Affiliate,False,
ORD-000272,ORD-000272-1,2025-07-09,CUST-00225,BOT-025,Bottoms,M,2,1859.0,754.26,70.71,80.08,Influencer,True,2025-07-27
ORD-000273,ORD-000273-1,2025-07-09,CUST-00226,BOT-025,Bottoms,M,1,1859.0,754.26,64.0,41.04,Instagram Ads,False,
ORD-000282,ORD-000282-1,2025-07-09,CUST-00235,DRE-010,Dresses,L,1,1989.0,788.76,73.74,43.77,Instagram Ads,False,
ORD-000275,ORD-000275-1,2025-07-09,CUST-00228,TOP-013,Tops,M,1,649.0,251.0,81.46,15.63,Instagram Ads,False,
ORD-000276,ORD-000276-1,2025-07-09,CUST-00229,BOT-016,Bottoms,S,1,1689.0,696.69,73.82,37.47,Organic/Email,True,2025-07-27
ORD-000277,ORD-000277-1,2025-07-09,CUST-00230,DRE-006,Dresses,S,1,1929.0,637.98,87.18,42.51,Google Ads,False,
ORD-000278,ORD-000278-1,2025-07-09,CUST-00231,TOP-026,Tops,XS,1,1259.0,487.4,73.61,28.44,Instagram Ads,False,
ORD-000279,ORD-000279-1,2025-07-09,CUST-00232,FOO-017,Footwear,8,1,1319.0,659.01,66.35,29.7,Instagram Ads,False,
ORD-000280,ORD-000280-1,2025-07-09,CUST-00233,DRE-007,Dresses,XS,1,2619.0,1037.34,74.32,57.0,Instagram Ads,False,
ORD-000281,ORD-000281-1,2025-07-09,CUST-00234,DRE-007,Dresses,S,1,2619.0,1037.34,73.82,57.0,Google Ads,True,2025-07-13
ORD-000281,ORD-000281-2,2025-07-09,CUST-00234,OUT-006,Outerwear,L,1,2309.0,894.55,72.15,50.49,Google Ads,True,2025-07-26
ORD-000282,ORD-000282-2,2025-07-09,CUST-00235,TOP-018,Tops,XL,2,1129.0,441.41,59.22,49.42,Instagram Ads,True,2025-07-20
ORD-000274,ORD-000274-1,2025-07-09,CUST-00227,TOP-034,Tops,XS,2,1469.0,582.92,57.9,63.7,Instagram Ads,False,
ORD-000266,ORD-000266-1,2025-07-09,CUST-00222,BOT-021,Bottoms,XL,1,1079.0,469.57,78.73,24.66,Influencer,False,
ORD-000264,ORD-000264-1,2025-07-09,CUST-00220,TOP-014,Tops,L,1,1309.0,512.86,69.01,29.49,Google Ads,False,
ORD-000265,ORD-000265-1,2025-07-09,CUST-00221,TOP-004,Tops,M,1,809.0,332.98,78.96,18.99,Google Ads,True,2025-07-14
ORD-000247,ORD-000247-1,2025-07-09,CUST-00208,ACC-002,Accessories,One Size,1,989.0,325.76,57.42,22.77,Instagram Ads,False,
ORD-000248,ORD-000248-1,2025-07-09,CUST-00209,TOP-028,Tops,XL,1,499.0,195.35,66.79,12.48,Organic/Email,True,2025-07-21
ORD-000265,ORD-000265-2,2025-07-09,CUST-00221,OUT-001,Outerwear,XL,1,4309.0,1842.78,73.74,92.49,Google Ads,False,
ORD-000250,ORD-000250-1,2025-07-09,CUST-00211,DRE-006,Dresses,L,1,1929.0,637.98,60.41,42.51,Affiliate,True,2025-07-23
ORD-000251,ORD-000251-1,2025-07-09,CUST-00086,BOT-004,Bottoms,M,1,1639.0,653.38,65.36,36.42,Affiliate,True,2025-07-25
